Unnamed: 0,songID,Singer,SongTitle,SongWriter,Composer,LyricsOrder,Lyrics,SingerNationality,SongDialect
37.0,2489.0,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,38.0,مع البدرين سيرك سرن,Sudan,Sudan
38.0,2489.0,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,39.0,ومن وزنك هن يقصرن,Sudan,Sudan
39.0,3038.0,اسماء الشيخ,الجلابية,غير معروف,غير معروف,1.0,جلابية بيضة مكوية حبيبى يسحروك لية 2 حبيبى اديتك امانة من قلبى وروحى,Sudan,Sudan
40.0,3038.0,اسماء الشيخ,الجلابية,غير معروف,غير معروف,2.0,وحنن رفعتك فى اسما مكانا المكانا المكانا يلى حبك اصر علية حبيبى يسحراك,Sudan,Sudan
41.0,3038.0,اسماء الشيخ,الجلابية,غير معروف,غير معروف,3.0,لية جلابية بيضة مكوية حبيبى يسحروك لية حبيبى لى اللة خليتك واوعك تنسا,Sudan,Sudan
42.0,3038.0,اسماء الشيخ,الجلابية,غير معروف,غير معروف,4.0,الوصيا حبيبى يسحروك لية جلابية بيضة مكوية حبيبى سلامتك امانة من قلبى,Sudan,Sudan
43.0,3038.0,اسماء الشيخ,الجلابية,غير معروف,غير معروف,5.0,وروحي وحنانا رفعتك في اسما مكانة يلا حبك اصر علية يا حبيبى يسحروك لية,Sudan,Sudan
44.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,1.0,انا ما نسيتو ودعت الحبيب وبكيت,Sudan,Sudan
45.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,2.0,لما القطار صفر شالو .. دموعي من عيني سالو,Sudan,Sudan
46.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,3.0,ياربي طاريني في بالو ..,Sudan,Sudan
47.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,4.0,أنا ما نسيتو ودعت الحبيب وبكيت ..,Sudan,Sudan
48.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,5.0,عيونو السوداء كحيلة .. والبسمة ف شفاهو جميلة .. لو توفي بي وعدك لينا ..,Sudan,Sudan
49.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,6.0,أنا ما نسيتو ودعت الحبيب وبكيت ..,Sudan,Sudan
50.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,7.0,لما القطار صفر شالو دموعي من عيني سالو,Sudan,Sudan
51.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,8.0,ياربي طاريني في بالو ..,Sudan,Sudan
52.0,5781.0,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,9.0,انا ما نسيتو .. ودعت الحبيب وبكيت,Sudan,Sudan
53.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,1.0,الخطوط الراسمه في صفحت جبينك,Sudan,Sudan
54.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,2.0,منسوجه زي احرف اريحك,Sudan,Sudan
55.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,3.0,والعيون خلتني اسكر,Sudan,Sudan
56.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,4.0,غير ما اشعر اميل واريد,Sudan,Sudan
57.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,5.0,جنوبيه اه جنوبيه,Sudan,Sudan
58.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,6.0,يوم رايتك حسيت باني,Sudan,Sudan
59.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,7.0,من جديد انا اتولدته,Sudan,Sudan
60.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,8.0,وفيكي تهتا انا برضي تهتا,Sudan,Sudan
61.0,11438.0,اسماء الشيخ,جنوبية,غير معروف,غير معروف,9.0,انا فيكي تهتا برضي تهتا,Sudan,Sudan
62.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,1.0,لو مغالطنا ما مصدقنا,Sudan,Sudan
63.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,2.0,أسأل العنبة الرامية فوق بيتنا,Sudan,Sudan
64.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,3.0,خاينة يا دنيا وظالمة يا دنيا,Sudan,Sudan
65.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,4.0,قاسية يا دنيا وظالمة يا دنيا,Sudan,Sudan
66.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,5.0,العذاب ضقنا والشقا وعشنا,Sudan,Sudan
67.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,6.0,الله يغفر ليك من ضياع ريدنا,Sudan,Sudan
68.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,7.0,قلنا نتصبر لا لا ما بنقدر,Sudan,Sudan
69.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,8.0,قلنا الصبر قاسي والمحبة قدر,Sudan,Sudan
70.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,9.0,قلنا للقمرة سافري من بكرة,Sudan,Sudan
71.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,10.0,ختى في قلبه شتلة الذكرى,Sudan,Sudan
72.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,11.0,الغمام خش والمطر رش,Sudan,Sudan
73.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,12.0,كانت آمالنا نحيا في عشة,Sudan,Sudan
74.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,13.0,الزمن غدار ظلمه ما بندار,Sudan,Sudan
75.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,14.0,حني يا دنيا واقبلي الأعذار,Sudan,Sudan
76.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,15.0,رحت خليتنا تاني ما جيتنا,Sudan,Sudan
77.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,16.0,كان مغالطنا ما مصدقنا,Sudan,Sudan
78.0,11642.0,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,17.0,أسأل العنية الرامية فوق بيتنا,Sudan,Sudan
79.0,21599.0,اسماء الشيخ,لو عارف عيونك,غير معروف,غير معروف,1.0,لو عارف عيونك توهت العيون رقصت المشاعر غني معاها كون,Sudan,Sudan
80.0,21599.0,اسماء الشيخ,لو عارف عيونك,غير معروف,غير معروف,2.0,موال برضو غنوه بس من نظره حلوه عاشت في خيانا وفي وجداني سلوي اترسمت سنين وفي قليبنا الحنين وذدات شجون,Sudan,Sudan
81.0,21599.0,اسماء الشيخ,لو عارف عيونك,غير معروف,غير معروف,3.0,لما معاها نسرح ونتوه في الغناوي ونداعب خيانا مشوار الحكاوي نتلاقتا امنانتا ونقول اغنيانتا في اجمل عيون,Sudan,Sudan
82.0,21599.0,اسماء الشيخ,لو عارف عيونك,غير معروف,غير معروف,4.0,شفنا الدنيا حلوه في رموشه وسرحنا صابحنا الاماني واتجدد فرحنا الحنيه هلت وفي دنيانا طلت بامر العيون,Sudan,Sudan
83.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,1.0,يا حليلك يا اسمر ابيت لعيونى تظهر,Sudan,Sudan
84.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,2.0,مانعنى الوصال مانعنى الوصال,Sudan,Sudan
85.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,3.0,يا ورد الجناين يا النوارو باين,Sudan,Sudan
86.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,4.0,ابيت لى ما اعاين حرمت الحلال ،الحلال,Sudan,Sudan
87.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,5.0,يا حليلك يا اسمر ابيت لعيونى تظهر,Sudan,Sudan
88.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,6.0,مانعنى الوصال,Sudan,Sudan
89.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,7.0,وتائه ما عليك ولمين اشتكيك,Sudan,Sudan
90.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,8.0,انا الاخترت فيك هجران المحال,Sudan,Sudan
91.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,9.0,يا حليك يا اسمر ابيت لعيونى تظهر,Sudan,Sudan
92.0,27798.0,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,10.0,مانعنى الوصال ،مانعى الوصال,Sudan,Sudan
0.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,1.0,رجع الفرح ع باب بيتي دق,Syria,Levantine
1.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,2.0,هلق خلص ماعاد قلّو لأ,Syria,Levantine
2.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,3.0,صليت ياما كتير ت لاقيك,Syria,Levantine
3.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,4.0,قلبي انتصر والحب حنّ ورقّ,Syria,Levantine
4.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,5.0,ماعاد عندي للحزن مطرح,Syria,Levantine
5.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,6.0,جايي ع بالي اضحك وافرح,Syria,Levantine
6.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,7.0,ياريت فيي غافل الإيام,Syria,Levantine
7.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,8.0,ع ضهر غيمة وبالفضا اسبح,Syria,Levantine
8.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,9.0,عيوني خلص ماضلّ فيها دموع,Syria,Levantine
9.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,10.0,كل شي مضى ماله لحياتي رجوع,Syria,Levantine
10.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,11.0,قديش عضّ القلب ع جروحو,Syria,Levantine
11.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,12.0,تا ماحدا يعرف اذا موجوع,Syria,Levantine
12.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,13.0,ياما سواد الليل غطّاني,Syria,Levantine
13.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,14.0,طبطب عليي بعز أحزاني,Syria,Levantine
14.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,15.0,هلق مابدي غير نتفة ضوّ,Syria,Levantine
15.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,16.0,امحي فيهن أيّ حزن تاني,Syria,Levantine
16.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,17.0,ماعاد عندي للحزن مطرح,Syria,Levantine
17.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,18.0,جايي ع بالي اضحك وافرح,Syria,Levantine
18.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,19.0,ياريت فيي غافل الإيام,Syria,Levantine
19.0,12942.0,اصالة نصري,رجع الفرح,سهام الشعشاع,خالد البكري,20.0,ع ضهر غيمة وبالفضا اسبح,Syria,Levantine
20.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,1.0,صندوق صغير بردان مخبّى بدروة صوان,Syria,Levantine
21.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,2.0,وفي ورقه غفيت بين الفل مقدر الها النسيان,Syria,Levantine
22.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,3.0,مكتوب فيها ايام، واخبار من الأحلام,Syria,Levantine
23.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,4.0,عن قصة عاشق غير الكل نطقت هيي الكلام,Syria,Levantine
24.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,5.0,يا سطوري ضلّي دوري كاتبنا صار بعيد,Syria,Levantine
25.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,6.0,وفي واحدة سمّاها جوري عم تنطر المواعيد,Syria,Levantine
26.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,7.0,تذكرت اسم من سنين وعيونو المجروحين,Syria,Levantine
27.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,8.0,يقلي جوري ماتنسيني ملآنة بفي التين,Syria,Levantine
28.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,9.0,متلن حملت سلاح و ع كتافه كوم جراح,Syria,Levantine
29.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,10.0,قالي حاجي لا تبكيني واداني ضمّة وراح,Syria,Levantine
30.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,11.0,يا سطوري ضلّي دوري كاتبنا صار بعيد,Syria,Levantine
31.0,15537.0,اصالة نصري,صندوق صغير,فادي الرفاعي,دانة الفردان,12.0,وفي واحدة سمّاها جوري عم تنطر المواعيد,Syria,Levantine
32.0,21065.0,اصالة نصري,لبعتلك رسالة,لا يوجد,غير معروف,1.0,لـبـعـتلك رســالـة يـالـي سـكـنتي iiبـالـي عـــن حــالـي لـكـتـبها وابـعـتها iiلـحـالي,Syria,Levantine
33.0,21065.0,اصالة نصري,لبعتلك رسالة,لا يوجد,غير معروف,2.0,رح ابـعـتلك صــورة حـلـوة وصغـيـورة وحـكـاية مـغـرورة لـلـغالي مــن الـغالي,Syria,Levantine
34.0,21065.0,اصالة نصري,لبعتلك رسالة,لا يوجد,غير معروف,3.0,أنـا قـلبي ضـيع دربـه قـالوا عندك iiحبه ما تــردي لـه قــلـبـه مــنــه لا iiتـنـشـالي,Syria,Levantine
35.0,21065.0,اصالة نصري,لبعتلك رسالة,لا يوجد,غير معروف,4.0,لـكتبلك ع الـورقة شـوقي بـريشة iiزرقـا وأسرق حالي سرقة من حالي عن حالي,Syria,Levantine
36.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,1.0,بقصدي ولا ما بقصدي,Syria,Levantine
37.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,2.0,هيدا منو موضوعي,Syria,Levantine
38.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,3.0,كيف بقدر شوفا حدي,Syria,Levantine
39.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,4.0,ما ضما جوة ضلوعي,Syria,Levantine
40.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,5.0,بدي امسكها بايده,Syria,Levantine
41.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,6.0,ع فغلة بوس خدينه,Syria,Levantine
42.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,7.0,لو شوفتا مو زعلانة,Syria,Levantine
43.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,8.0,الف مرة تا عيدا,Syria,Levantine
44.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,9.0,لما بطمش لها عيونا,Syria,Levantine
45.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,10.0,بهمس وبقلها بحبا,Syria,Levantine
46.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,11.0,بحسا بيجن جنونا,Syria,Levantine
47.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,12.0,ع الفرحة بيرقص قلبا,Syria,Levantine
48.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,13.0,منو بإيدي احساسي,Syria,Levantine
49.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,14.0,بقرب ما باخد اذنا,Syria,Levantine
50.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,15.0,ع كتفا بتكي راسي,Syria,Levantine
51.0,3991.0,امير عموري,الف مره,زياد جديد,صبحي محمد,16.0,شو بحس بدفى حضنا,Syria,Levantine
52.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,1.0,مفارقني وغيابك عني طلوع الروح,Syria,Levantine
53.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,2.0,لما بنادي وما بتسمعني تزيد جروح,Syria,Levantine
54.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,3.0,يا ريتني نسمة وعبلادك فيها تروح,Syria,Levantine
55.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,4.0,لما سألت ليش مفارق ما رديت,Syria,Levantine
56.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,5.0,خبيت الغصة بقلبيبي وانت مشيت,Syria,Levantine
57.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,6.0,يا ريتني دمعة بعيونك لما بكيت,Syria,Levantine
58.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,7.0,كتبتلك جواة عيوني دمعة واه,Syria,Levantine
59.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,8.0,جرحة صوتك عم بسمعها وما بنساه,Syria,Levantine
60.0,15942.0,أذينة العلي,طلوع الروح,أذينة العلي,غير معروف,9.0,حتى يطلع فجر جديد وبستناه,Syria,Levantine
61.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,1.0,هزي بخصرك هزي سهم بقلبي غزي,Syria,Levantine
62.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,2.0,والثوب سوادي بعبدها عبادي,Syria,Levantine
63.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,3.0,والثوب النيلي ضلي مقابيلي,Syria,Levantine
64.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,4.0,والثوب الزهري موتني بقهري,Syria,Levantine
65.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,5.0,والثوب الازرق قلبي بيتحرق,Syria,Levantine
66.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,6.0,هزي بخصرك هزي سهم بقلبي غزي,Syria,Levantine
67.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,7.0,بدي تحبيني وتموتي فيني,Syria,Levantine
68.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,8.0,تنسي كل الناس وحدي تهويني,Syria,Levantine
69.0,25965.0,أذينة العلي,هزي بخصرك,فارس الشامي,راشد الشيخ,9.0,هزي بخصرك هزي سهم بقلبي غزي,Syria,Levantine
70.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,1.0,تعا حبك تعا عم قلك تعا,Syria,Levantine
71.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,2.0,انا حبيتك شو اتمنيتك,Syria,Levantine
72.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,3.0,بدي ضمك تعا,Syria,Levantine
73.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,4.0,أصلي وما في متله لك كل شي بيلبقله,Syria,Levantine
74.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,5.0,الحساب علينا تقلوا ايه والله بيطلعلو,Syria,Levantine
75.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,6.0,تعا حبك تعا عم قلك تعا,Syria,Levantine
76.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,7.0,انا حبيتك شو اتمنيتك,Syria,Levantine
77.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,8.0,بدي ضمك تعا,Syria,Levantine
78.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,9.0,لك شو هالحلا اغلى من الغلا,Syria,Levantine
79.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,10.0,عنك ما عم شيل عيوني,Syria,Levantine
80.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,11.0,انا قلبي ابتلى,Syria,Levantine
81.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,12.0,أصلي وما في متله لك كل شي بيلبقله,Syria,Levantine
82.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,13.0,الحساب علينا تقلوا ايه والله بيطلعلو,Syria,Levantine
83.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,14.0,وتعا حبك تعا عم قلك تعا,Syria,Levantine
84.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,15.0,انا حبيتك واستنيتك,Syria,Levantine
85.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,16.0,بدي ضمك تعا,Syria,Levantine
86.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,17.0,ضلي لا تروحي انتي صرتي روحي,Syria,Levantine
87.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,18.0,ولو غبتي لحظة من قبالي,Syria,Levantine
88.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,19.0,بتزيد جروحي,Syria,Levantine
89.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,20.0,أصلي وما في متله لك كل شي بيلبقله,Syria,Levantine
90.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,21.0,الحساب علينا تقلوا ايه والله بيطلعلو,Syria,Levantine
91.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,22.0,وتعا حبك تعا عم قلك تعا,Syria,Levantine
92.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,23.0,انا حبيتك شو اتمنيتك,Syria,Levantine
93.0,144.0,أنس كريم,أصلي,غير معروف,غيرمعروف,24.0,بدي ضمك تعا,Syria,Levantine
94.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,2.0,بعيونك الحلوين باب الحلا اتسكر,Syria,Levantine
95.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,3.0,كل البشر من طين إلا أنتي من سكر,Syria,Levantine
96.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,4.0,بعيونك الحلوين باب الحلا اتسكر,Syria,Levantine
97.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,5.0,كل البشر خلقان من ادم وحوا,Syria,Levantine
98.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,6.0,انتي ملاك هربان من الجنة من جوا,Syria,Levantine
99.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,7.0,كل البشر خلقان من ادم وحوا,Syria,Levantine
100.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,8.0,أنتي ملاك هربان من الجنة من جوا,Syria,Levantine
101.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,9.0,اي اي اي والله بحبك من بعد الله,Syria,Levantine
102.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,10.0,اي اي اي والله بحبك من بعد الله,Syria,Levantine
103.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,11.0,ولو ضدي العالم كله عنك لا ما بتخلا,Syria,Levantine
104.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,12.0,كل البشر من طين إلا أنتي من سكر,Syria,Levantine
105.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,13.0,بعيونك الحلوين باب الحلا اتسكر,Syria,Levantine
106.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,14.0,كل الورد بيغار من حمرة خدودك,Syria,Levantine
107.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,15.0,حتى الشمس بنهار خجلانة بوجودك,Syria,Levantine
108.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,16.0,كل الورد بيغار من حمرة خدودك,Syria,Levantine
109.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,17.0,حتى الشمس بنهار خجلانه بوجودك,Syria,Levantine
110.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,18.0,فيكي الحلا بينقاس وبيعلو حسابه,Syria,Levantine
111.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,19.0,حتى الدهب والماس من طلتك دابو,Syria,Levantine
112.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,20.0,أي أي أي واللٰه بحبك من بعد اللٰه,Syria,Levantine
113.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,21.0,أي أي أي واللٰه بحبك من بعد اللٰه,Syria,Levantine
114.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,22.0,ولو ضدي العالم كله عنك لا ما بتخلا,Syria,Levantine
115.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,23.0,كل البشر من طين إلا أنتي من سكر,Syria,Levantine
116.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,24.0,بعيونك الحلوين باب الحلا اتسكر,Syria,Levantine
117.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,25.0,أي أي أي واللٰه بحبك من بعد اللٰه,Syria,Levantine
118.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,26.0,أي أي أي واللٰه بحبك من بعد اللٰه,Syria,Levantine
119.0,7623.0,أنس كريم,بحبك من بعد الله,راشد الشيخ,انس كريم,27.0,ولو ضدي العالم كله عنك لا ما بتخلا,Syria,Levantine
120.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,1.0,طيرت النوم من عيوني .. دمعي محى كحل جفوني,Syria,Levantine
121.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,2.0,كلن قالولي مجنونيي .. لازم تنسيه,Syria,Levantine
122.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,3.0,ليكـي شو عم يعمل فيك .. لا بيهتم ولا بيحكيكي,Syria,Levantine
123.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,4.0,ما تخلي حبه يمحيكي لازم تنسيه,Syria,Levantine
124.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,5.0,شو سهل الحكي .. مين اللي بيعرف بقلب التاني شو فيه,Syria,Levantine
125.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,6.0,شو سهل الحكي .. انا لولا وجوده بعمري .. عمري بينطفي,Syria,Levantine
126.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,7.0,مر الشتي والصيفية وبعده عم يعذب فيي,Syria,Levantine
127.0,15005.0,رويدا عطية,شو سهل الحكي,غير معروف,غير معروف,8.0,حتى الحجر حن علي صار يواسيني,Syria,Levantine
