sentID.BTEC	split	lang	sent
773	corpus-6-test-corpus-26-train	EN	Would you speak a little louder, please?
774	corpus-6-train	EN	I can't do that, but I'll throw in a case for you.
775	corpus-6-train	EN	Is there a set time and place?
776	corpus-6-train	EN	Thank you very much. I'd love to, but I'm afraid I have a previous appointment.
777	corpus-6-test-corpus-26-train	EN	How long is it going to be before it comes out?
778	corpus-6-train	EN	In America college football is all the rage.
779	corpus-6-train	EN	I'll give you a painkiller.
780	corpus-6-train	EN	Would you tell me when the train gets nearer to Oxford? I'm afraid I may ride past there.
781	corpus-6-train	EN	Oh, Bill. I like you, but that's all.
782	corpus-6-train	EN	You're overcharging me.
783	corpus-6-train	EN	I'd like to make sure of the time it leaves.
785	corpus-6-dev	EN	I don't think I can be of much help to you.
786	corpus-6-test-corpus-26-train	EN	Where's the sports info?
787	corpus-6-test-corpus-26-train	EN	This size here, the one you call regular size, will do.
789	corpus-6-train	EN	Include everything?
790	corpus-6-train	EN	Cross the street there and go straight until you come to the second intersection. K Hotel is beyond the intersection.
791	corpus-6-train	EN	I want something for a hangover.
792	corpus-6-train	EN	Low fat? No way. Are you kidding?
793	corpus-6-test-corpus-26-test	EN	Where will the tour end, and when?
794	corpus-6-train	EN	Well, I don't know if I care for that.
796	corpus-6-train	EN	Please post this envelope at the airport.
797	corpus-6-train	EN	I'd like something for constipation.
801	corpus-6-train	EN	In spring the cherry trees blossom.
802	corpus-6-dev	EN	Could you ask him to stop smoking, over there?
804	corpus-6-train	EN	I'll call him again.
810	corpus-6-train	EN	I'm going to stay with my friend in Los Angeles.
811	corpus-6-train	EN	Will you bring me cream for my coffee?
812	corpus-6-train	EN	It's out of stock.
813	corpus-6-train	EN	Do I need an express ticket?
814	corpus-6-train	EN	Here are my phone number and e-mail address.
816	corpus-6-train	EN	How old is that church?
817	corpus-6-train	EN	Could you get me a ticket for the opera?
820	corpus-6-train	EN	Do you have any sightseeing bus tours of the city?
821	corpus-6-train	EN	I'm sorry. I'm a stranger here myself.
823	corpus-6-train	EN	If you would like to borrow any of my books, please let me know. I really don't mind lending them to friends.
825	corpus-6-train	EN	What about decorating? Do you repaint the rooms when a tenant moves in?
827	corpus-6-dev	EN	I wish to do some charity work.
830	corpus-6-train	EN	How much tax refund will I get?
831	corpus-6-train	EN	I can't find it.
832	corpus-6-train	EN	Can I have mashed potatoes without gravy?
836	corpus-6-train	EN	I can give you a Ford Mustang seven years old for fifty dollars a week with unlimited mileage.
837	corpus-6-train	EN	Oh, yes. Here you are.
838	corpus-6-train	EN	I would like to come back here again when I am in the States.
841	corpus-6-dev	EN	I have completely recovered my health.
844	corpus-6-train	EN	What's your special for today?
846	corpus-6-train	EN	Is it clear?
847	corpus-6-train	EN	My wallet's been stolen.
848	corpus-6-test-corpus-26-train	EN	Where should I change trains to get to Edinburgh?
850	corpus-6-train	EN	The door doesn't open with this key.
851	corpus-6-train	EN	I'd like it braised.
853	corpus-6-train	EN	Shall we indulge in luxury at the first-class restaurant?
854	corpus-6-train	EN	How nice. You must be looking forward to seeing them.
855	corpus-6-test-corpus-26-train	EN	I would like to put this in a safety deposit box.
856	corpus-6-train	EN	Which tour is best for seeing museums?
857	corpus-6-train	EN	Please call a porter.
859	corpus-6-test-corpus-26-train	EN	Where can I change my money?
860	corpus-6-train	EN	I'm at a loss for words.
861	corpus-6-train	EN	Can you fix it and send it to Japan, please?
863	corpus-6-train	EN	Right.
864	corpus-6-train	EN	I have to report a theft.
866	corpus-6-train	EN	Could I try this on?
868	corpus-6-train	EN	I still cannot find one of my bags that I checked at Narita Airport.
869	corpus-6-train	EN	I believe I am. A haircut, please.
870	corpus-6-train	EN	What kind of treatment are you receiving?
872	corpus-6-train	EN	A light meal, please.
873	corpus-6-train	EN	I had about two hundred dollars in cash and a Visa card.
875	corpus-6-train	EN	So, have you been driving taxis for a long time?
877	corpus-6-train	EN	From seven to nine. Please come to the restaurant on the second floor.
878	corpus-6-train	EN	I'm going to stay at the Holiday Inn Downtown till May fifth.
880	corpus-6-train	EN	What preparations do they make to succeed in the exam?
881	corpus-6-train	EN	You are almost there.
883	corpus-6-train	EN	All the passengers remained seated.
884	corpus-6-train	EN	What bus do I take to the Washington Monument?
885	corpus-6-train	EN	My name is Akiko Tanaka.
888	corpus-6-train	EN	Horyuji Temple which is the oldest wooden building in the world is worth seeing.
889	corpus-6-train	EN	I see. Well, thank you for taking so much time. Could I have two hot dogs?
891	corpus-6-train	EN	I'm glad. Oh, that's my flight announcement.
893	corpus-6-train	EN	Yeah. Anytime. They're all welcome here.
895	corpus-6-train	EN	I need to buy insurance.
897	corpus-6-test-corpus-26-train	EN	May we leave our things, except valuables, in the bus?
898	corpus-6-train	EN	What is JR?
899	corpus-6-train	EN	Break this into smaller bills, please.
902	corpus-6-test-corpus-26-train	EN	I wonder what this charge on my bill is for.
903	corpus-6-train	EN	Would you like to go to a discotheque?
905	corpus-6-train	EN	Please tell me a reasonable restaurant with a good atmosphere.
906	corpus-6-train	EN	When's the golf tournament on?
907	corpus-6-train	EN	After dinner, with the dessert, please.
909	corpus-6-train	EN	Please bring me a drier.
910	corpus-6-dev	EN	Could you give me some water, please? I'm very thirsty.
912	corpus-6-train	EN	We're not too hungry.
914	corpus-6-train	EN	Let me see some brown shoes.
915	corpus-6-train	EN	Where and what time does it leave?
917	corpus-6-test-corpus-26-train	EN	I'll pay fifty dollars.
918	corpus-6-train	EN	Please keep this baggage till five in the afternoon, please. May I have a check?
923	corpus-6-train	EN	I have a bottle of whisky.
924	corpus-6-train	EN	I'll come to see you at ten o'clock on Friday.
928	corpus-6-train	EN	Is my meal ready yet?
929	corpus-6-train	EN	I'd like to make a reservation for golf.
930	corpus-6-train	EN	What coins work in this vending machine?
931	corpus-6-train	EN	I'd like ginger ale.
933	corpus-6-train	EN	I'd like some baby food.
934	corpus-6-train	EN	Hold the pickles.
937	corpus-6-train	EN	This dress nylon?
941	corpus-6-test-corpus-26-train	EN	Now I know what was wrong.
944	corpus-6-train	EN	Reservation, please.
947	corpus-6-train	EN	I'd like a type writer ribbon, please.
948	corpus-6-train	EN	Please open the door with a spare key.
950	corpus-6-train	EN	I'd like another cup of coffee.
951	corpus-6-train	EN	I'd like a hamburger to go.
954	corpus-6-train	EN	Would you ask him to call back?
955	corpus-6-train	EN	We have a dining car and a coffee shop on the train.
956	corpus-6-train	EN	My room hasn't been cleaned.
957	corpus-6-test-corpus-26-dev	EN	This is Ikeda speaking. I have a reservation for a table at six thirty this evening. But I'm sorry I'll arrive half an hour late.
958	corpus-6-train	EN	You can take the bus at bus stop five.
962	corpus-6-train	EN	Thank you so much. Keep the change.
963	corpus-6-train	EN	Thirty-eight dollars and fifty cents a day, with unlimited mileage. Gasoline isn't included.
964	corpus-6-train	EN	Did you put a stamp on the postcard?
965	corpus-6-train	EN	Three nights.
967	corpus-6-train	EN	Is this to Edinburgh?
968	corpus-6-train	EN	When would you like to leave?
969	corpus-6-train	EN	Do I have to transfer?
972	corpus-6-train	EN	There are no towels.
973	corpus-6-train	EN	Do you mind someone else getting it for me?
974	corpus-6-train	EN	Is this what you're getting at?
978	corpus-6-train	EN	Oh, you went past it. Go back, please.
979	corpus-6-train	EN	It's a unique Japanese custom, I think.
981	corpus-6-train	EN	Wrap these individually, and a ribbon on each, please.
983	corpus-6-train	EN	Let me see. Yes, today's special lunch would be served quickly.
985	corpus-6-train	EN	Can you break this into quarters?
987	corpus-6-train	EN	White, please.
989	corpus-6-dev	EN	I'll have two servings of morisoba noodles.
991	corpus-6-train	EN	Yes, there is a room available. How many people are there?
993	corpus-6-train	EN	Is there an exchange shop nearby?
994	corpus-6-train	EN	I'm Takeshi. And you?
995	corpus-6-train	EN	Use it weekly. Smear on a thin film after you have washed your face, avoiding eyes and hairline.
996	corpus-6-dev	EN	I cut myself with glass here.
997	corpus-6-dev	EN	I should have asked the trainer, but can you tell me which machine is good to exercise my back?
998	corpus-6-train	EN	Stop on this side of the next crossing, please.
1002	corpus-6-train	EN	I'd like some milk, please.
1003	corpus-6-test-corpus-26-train	EN	How many ounces of perfume can I get duty-free?
1007	corpus-6-test-corpus-26-train	EN	Just tourism.
1008	corpus-6-dev	EN	Operator.
1010	corpus-6-test-corpus-26-train	EN	That's fine, please sign them. How would you like it?
1011	corpus-6-dev	EN	I think we are at the wrong station.
1014	corpus-6-train	EN	I understand. May I have your credit card number and expiration date to hold your reservation, please?
1016	corpus-6-train	EN	Could you press the stop button for me?
1019	corpus-6-train	EN	I bought these pants yesterday, but they don't fit me.
1020	corpus-6-train	EN	Will it shrink?
1021	corpus-6-train	EN	Could you tell me the time?
1022	corpus-6-train	EN	I left my notebook there last night.
1023	corpus-6-test-corpus-26-test	EN	Do you still have seats for tonight's performance?
1024	corpus-6-dev	EN	Do you remember the car number?
1025	corpus-6-train	EN	How much is this dress?
1026	corpus-6-train	EN	I don't understand German at all.
1027	corpus-6-train	EN	I'm calling the manager.
1029	corpus-6-train	EN	Oh, I'm sorry. I'll bring your order as soon as possible.
1030	corpus-6-train	EN	Certainly sir.
1031	corpus-6-train	EN	This is alcohol free, so you can relax because there is little irritation.
1032	corpus-6-train	EN	It's seven or eight minutes on foot depending on how fast you walk.
1036	corpus-6-test-corpus-26-train	EN	I'd like a big one.
1037	corpus-6-test-corpus-26-dev	EN	I slept through the six thirty alarm.
1038	corpus-6-test-corpus-26-train	EN	I'm a freelance photographer.
1039	corpus-6-train	EN	Make sure you deposit it in Boston.
1041	corpus-6-train	EN	I'd like a tie.
1042	corpus-6-train	EN	I'll ask another taxi driver.
1043	corpus-6-dev	EN	A beer, steak with French fries, and the chef's special salad.
1044	corpus-6-train	EN	Congratulations, Henry. I'm delighted to hear of your engagement to Jane.
1045	corpus-6-train	EN	Go straight and turn to the left over there.
1046	corpus-6-train	EN	I'd like something to match this.
1047	corpus-6-test-corpus-26-train	EN	The dealers can exchange your dollars for casino tips. Shall we go?
1048	corpus-6-train	EN	It must have been a great shock to you.
1050	corpus-6-train	EN	I have one thousand pounds.
1052	corpus-6-train	EN	How long does it take to walk down there?
1053	corpus-6-train	EN	How tiring?
1054	corpus-6-train	EN	What's a good medicine for my fatigued eyes?
1056	corpus-6-test-corpus-26-dev	EN	We have about thirty kinds of bath oils.
1059	corpus-6-train	EN	Give me some chewing gum, please.
1061	corpus-6-train	EN	This is not a coupon, it's a registration receipt.
1062	corpus-6-test-corpus-26-train	EN	I'll have the proposal for you next week.
1063	corpus-6-train	EN	Your call cannot be completed at this time to the country you are calling. Please try your call later.
1064	corpus-6-train	EN	The contract will be renewed annually.
1065	corpus-6-train	EN	Excuse me, waiter. May I have my check, please?
1067	corpus-6-train	EN	Can I pay with a traveler's check?
1068	corpus-6-train	EN	Can I take out some insurance?
1069	corpus-6-train	EN	Can you tell me how to get to that restaurant?
1070	corpus-6-train	EN	There was about thirty dollars and some credit cards.
1071	corpus-6-train	EN	Your bill comes to one hundred fifty dollars and forty-five cents.
1074	corpus-6-test-corpus-26-train	EN	Thank you. How much is this pair of gloves?
1075	corpus-6-train	EN	How should I put it? It's very important that you be there.
1076	corpus-6-train	EN	I would like to make a copy.
1081	corpus-6-train	EN	Thank you. Where's the switch for the air conditioner? It's little too hot.
1082	corpus-6-train	EN	Excuse me, but what street are we on now?
1083	corpus-6-train	EN	Could you mail this letter?
1084	corpus-6-train	EN	No, you are going in the opposite direction. You must go back.
1085	corpus-6-train	EN	Would you trim my beard, please?
1086	corpus-6-train	EN	How long will it take to complete the tour?
1088	corpus-6-train	EN	I'd like some gift wrapping paper.
1092	corpus-6-train	EN	What is inside?
1093	corpus-6-train	EN	There is a mistake in this check, I think.
1096	corpus-6-train	EN	May I have a bath towel?
1098	corpus-6-test-corpus-26-train	EN	I've got to go. I'll call you later.
1099	corpus-6-train	EN	Could you make a reservation for me to see a musical?
1100	corpus-6-test-corpus-26-train	EN	I'd like some disposable nappies.
1104	corpus-6-train	EN	Do you have a record of where you used them?
1107	corpus-6-dev	EN	I'll call again.
1108	corpus-6-train	EN	Three months.
1111	corpus-6-train	EN	I see, we have a hotel doctor. I'll arrange for her to come to your room soon. Is it all right if the room manager comes too?
1112	corpus-6-train	EN	Where was it filmed?
1113	corpus-6-train	EN	We have some very good clam today.
1114	corpus-6-train	EN	K as in King, I as in Item, M as in Mike, U as in Uncle, R as in Roger, A as in Able. Ki-Mu-Ra is my last name.
